Line Number, Content
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
MOHAMMED,WRIGHT,32,17403,CerberusChampion,1,291
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
MOHAMMED,WRIGHT,32,17403,CerberusChampion,1,291
REUBEN,SCOTT,5,1009,HydraHunter,5,43
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
MOHAMMED,WRIGHT,32,17403,CerberusChampion,1,291
REUBEN,SCOTT,5,1009,HydraHunter,5,43
MASON,TORRES,31,12967,CyclopsSniper,2,219
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
MOHAMMED,WRIGHT,32,17403,CerberusChampion,1,291
REUBEN,SCOTT,5,1009,HydraHunter,5,43
MASON,TORRES,31,12967,CyclopsSniper,2,219
SEBASTIAN,NGUYEN,31,9066,SphinxSolver,6,216
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
MOHAMMED,WRIGHT,32,17403,CerberusChampion,1,291
REUBEN,SCOTT,5,1009,HydraHunter,5,43
MASON,TORRES,31,12967,CyclopsSniper,2,219
SEBASTIAN,NGUYEN,31,9066,SphinxSolver,6,216
RORY,HILL,10,9360,GriffinGuardian,1,73
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
MOHAMMED,WRIGHT,32,17403,CerberusChampion,1,291
REUBEN,SCOTT,5,1009,HydraHunter,5,43
MASON,TORRES,31,12967,CyclopsSniper,2,219
SEBASTIAN,NGUYEN,31,9066,SphinxSolver,6,216
RORY,HILL,10,9360,GriffinGuardian,1,73
JUDE,FLORES,12,3431,BasiliskBlaster,6,48
FIRST_NAME,LAST_NAME,LEVEL,SCORE,TAG,CHARACTER_CLASS,KILLS
NOAH,SMITH,42,34664,MoonlitMaeve,2,138
OLIVER,JOHNSON,32,4431,ElvenEnigma,3,316
GEORGE,WILLIAMS,6,4806,DraconicDawn,9,9
ARTHUR,BROWN,39,15449,WhisperingWillow,6,311
MUHAMMAD,JONES,13,10428,ArcaneArcher,1,21
LEO,GARCIA,15,7753,FaeFrenzy,5,129
HARRY,MILLER,3,1480,NightshadeSorcerer,10,2
OSCAR,DAVIS,41,26133,GryphonGuardian,9,276
ARCHIE,RODRIGUEZ,3,1774,EmeraldEmber,5,1
HENRY,MARTINEZ,39,25125,WhisperingWisp,4,46
THEODORE,HERNANDEZ,19,3173,CtrlAltDelete,8,52
FREDDIE,LOPEZ,14,10716,LagLord,1,69
JACK,GONZALEZ,48,3306,GG_No_Re,6,313
CHARLIE,WILSON,7,871,HeadshotHero,5,46
THEO,ANDERSON,24,15184,ButtonMasher,5,166
ALFIE,THOMAS,18,1987,XPloiter,9,30
JACOB,TAYLOR,18,12218,ClickityClack,6,160
THOMAS,MOORE,15,2695,NoScopeNation,5,94
FINLEY,JACKSON,41,31073,AFK_AllDay,6,221
ARLO,MARTIN,27,12418,Pwncakes,7,218
WILLIAM,LEE,15,11774,NoobSlayer3000,0,69
LUCAS,PEREZ,39,13334,CantAimButFunny,9,351
ROMAN,THOMPSON,32,3943,LaggyPotato,9,200
TOMMY,WHITE,2,1988,LootLlamaLord,4,3
ISAAC,HARRIS,34,10935,AFKWhileCatPlays,9,201
TEDDY,SANCHEZ,5,3057,MicrowaveWinner,7,14
ALEXANDER,CLARK,3,1017,WalkingParticipationTrophy,7,11
LUCA,RAMIREZ,21,15667,TheButtonMasher,4,206
EDWARD,LEWIS,48,43026,SarcasmSniper,10,434
JAMES,ROBINSON,5,4992,TeamCarry_Maybe,9,48
JOSHUA,WALKER,44,5364,PhoenixFury,1,205
ALBIE,YOUNG,23,6635,ValkyrieVanguard,10,70
ELIJAH,ALLEN,27,3217,KrakenKing,1,131
MAX,KING,47,15796,MinotaurMauler,3,231
MOHAMMED,WRIGHT,32,17403,CerberusChampion,1,291
REUBEN,SCOTT,5,1009,HydraHunter,5,43
MASON,TORRES,31,12967,CyclopsSniper,2,219
SEBASTIAN,NGUYEN,31,9066,SphinxSolver,6,216
RORY,HILL,10,9360,GriffinGuardian,1,73
